LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,default
274053,64,7,-2,7,100574,277118,45532,12205,0
332089,38,5,2,8,42602,148449,80116,1784,0
93265,47,8,5,-2,308581,113781,35003,63840,0
40791,39,7,4,-1,339581,201568,1169,63255,1
260463,32,4,8,-2,-2233,118684,23072,57668,0
124427,60,8,2,8,181304,246594,38089,20058,0
123286,65,-2,6,4,249132,131632,16905,20191,0
230156,55,-1,-2,7,130129,107022,55405,39150,1
272530,47,0,1,4,278984,335294,14054,94370,0
378121,22,7,7,-1,374837,265190,70546,31519,0
86614,39,-1,3,6,236674,101795,90164,52514,1
128998,26,1,8,8,179217,19716,31504,44671,0
96755,42,4,4,1,5634,392564,12437,37461,0
258595,60,3,2,3,9974,131415,40022,62432,1
177896,23,3,-2,8,213145,353530,73653,84016,0
341628,64,1,5,-1,34246,309068,19666,63274,1
472422,30,0,0,5,264084,16566,48445,4684,0
128968,26,2,6,7,146528,248752,71374,81558,0
490437,37,8,-2,-2,278818,222958,52624,13844,0
369571,55,6,4,7,298066,138663,12515,44621,0
358899,39,-2,3,4,56516,118627,11216,82720,1
128581,56,6,4,6,124274,344995,31039,91364,1
146262,39,-2,4,6,97375,380730,48598,20344,0
208639,51,1,-2,-1,222208,222376,65740,37933,0
75470,36,2,8,6,277500,29613,78215,71119,0
41401,66,1,6,5,151475,163768,67774,21987,0
442525,65,6,-2,7,329442,88129,12153,72346,1
320650,28,8,4,-2,324710,127762,73896,31306,0
174044,52,2,-1,8,133352,224137,27756,98377,0
22336,69,0,-1,1,246079,198935,28094,18000,1
255317,64,3,0,-2,54820,51084,98375,40401,0
152475,44,6,5,3,1477,169335,58793,24491,0
149892,42,2,6,2,262441,368332,77860,27898,0
337350,40,5,6,4,108627,241368,86760,70139,0
27297,63,2,3,3,74806,246676,52431,63475,0
312262,31,-1,4,-2,205480,347649,52013,48415,0
484459,23,3,6,8,22353,78226,76537,15734,0
282448,42,7,-1,7,218471,28397,96174,30760,0
84491,24,2,3,4,147028,196631,52473,71126,0
332453,63,4,2,3,350582,302740,10553,49590,0
400508,23,7,6,5,241032,370951,67711,38382,0
123132,66,3,5,-2,27113,9126,7347,61068,0
390791,56,1,-1,5,-7900,379290,87820,89633,0
452007,57,4,-1,3,244983,228265,88922,5444,0
67505,67,6,7,-2,165228,104615,31348,70869,0
405167,33,0,3,2,39183,250054,79319,6717,0
374890,48,4,8,2,233859,308568,46507,58410,0
322802,24,-1,-1,6,202416,310748,79837,28426,0
106019,32,0,6,1,262535,157205,99842,82249,1
311014,42,5,7,7,190047,208509,58608,8147,0
295626,36,2,-1,5,393611,60352,35069,23216,0
439767,36,7,2,2,-6092,285819,19180,95758,1
392574,54,1,1,7,60017,193206,85532,30983,0
478379,34,-1,-1,1,375488,302079,25789,18556,0
264829,43,4,2,3,146136,195746,63745,83205,1
324853,43,7,-2,-2,-2591,271575,74592,96457,1
125095,66,1,-1,-2,103990,288152,79827,74146,1
34154,61,0,8,5,271258,184622,23942,96645,0
47905,58,8,1,3,33846,265177,52864,95575,0
403445,30,0,6,-1,396493,372300,7768,66126,0
362699,48,8,6,-1,349915,345990,95976,93011,0
383083,65,3,-2,4,92759,259642,35584,54293,0
229516,23,-2,7,1,-373,338730,93775,15040,0
443654,54,4,7,7,62492,144111,38371,73895,0
154542,62,4,1,4,53067,381642,29405,76596,0
40480,26,-1,4,8,378079,53009,70965,43388,0
207742,67,8,2,1,253261,272059,9496,89443,0
492870,42,1,8,2,154625,359492,6447,58691,0
373890,48,8,4,1,176013,83347,57030,80806,0
203283,22,-2,0,1,7746,115251,64393,57517,0
181128,50,6,6,8,324917,180131,5936,38880,0
484857,47,-1,5,2,306732,150425,8620,30564,0
242601,37,3,7,3,154999,40593,71376,55507,0
312862,53,6,2,4,179612,376584,36924,47934,0
247919,35,6,4,6,379022,55953,82218,61558,0
174342,29,3,6,8,249687,4492,57462,19565,0
279999,60,2,-1,6,268642,23408,96545,98257,0
344402,26,0,-2,-1,282493,187362,19288,10365,0
355280,47,6,-1,4,123401,289987,340,73677,1
300655,58,4,3,1,125399,259137,99961,9623,0
467481,41,6,7,2,192249,360287,24524,34109,0
144556,35,4,0,-2,292591,354972,51941,30232,0
107556,60,-1,5,5,337377,169458,21026,13538,0
293745,39,3,-1,4,286260,188239,65250,23709,1
132118,50,4,7,0,203158,103689,21061,58456,1
346178,41,6,5,6,163137,125923,6762,80337,0
357806,46,-2,7,3,60363,176389,22544,7288,0
470755,23,-1,6,-2,31601,52557,82089,94087,0
172572,21,2,7,2,176226,120412,52490,101,1
164626,49,6,7,5,177648,245275,70270,88481,1
294293,34,5,2,4,295523,175283,9289,69966,0
153262,61,2,8,3,235622,204005,11018,44371,0
332030,52,-1,-2,8,289056,397515,12529,91917,0
306764,45,0,2,8,299763,166296,56677,78711,0
57057,47,8,-2,7,212714,181572,51961,4896,0
494405,23,7,7,2,326576,40114,4880,59758,0
489871,66,-1,7,8,36969,100253,91685,77750,1
429204,62,7,-2,6,199834,232987,10958,29335,0
350497,41,1,1,5,147641,152652,25802,28421,1
387177,26,0,5,5,25807,63083,53295,38618,0
381732,51,5,4,6,-6424,181523,2609,60895,0
26447,62,-2,4,7,150744,175562,38403,97474,1
454244,69,2,2,2,37043,116749,8003,79127,0
216494,30,-1,8,3,59044,185248,4656,52285,1
283958,36,8,3,2,195717,345158,94097,46721,0
213729,52,0,5,5,268721,328203,25701,93679,0
320279,50,5,-1,6,367465,64812,85894,75494,0
51965,26,0,6,8,38279,102716,38174,36250,0
142447,55,-1,5,8,47234,277609,72925,58511,1
362156,22,6,1,-2,17579,68562,47685,17238,0
106748,61,5,6,-2,91855,87346,36116,77954,0
32606,43,-1,4,3,234177,323431,86639,23668,1
306292,58,1,2,-2,202824,72935,28248,82563,0
445436,48,0,2,-1,396325,31339,28472,52226,1
325596,68,4,-1,1,288169,273256,95840,15713,1
498765,56,0,-1,3,316127,183521,76458,7591,0
235121,24,2,2,0,68794,113959,96981,69960,0
299134,43,-2,0,-1,78832,31787,42184,14951,0
293446,43,8,7,-2,307989,78816,6825,10041,0
95395,63,2,7,2,162595,245126,48120,31481,0
416743,69,8,-2,7,362486,358692,64832,83624,0
53021,45,3,6,3,204750,349491,42440,63089,0
477018,54,4,4,8,21005,105203,28433,70303,1
327875,57,6,4,5,320159,344966,77095,92345,0
470221,41,1,-2,-2,328929,251391,4433,40661,1
267419,36,7,7,5,271820,96137,4919,37336,0
436616,60,2,2,-1,228064,94226,45721,99014,1
259120,55,8,8,2,255416,41361,22858,75416,0
462448,65,7,5,4,380926,276532,43207,12601,1
67022,64,2,0,3,53058,373824,93686,53003,1
120091,33,5,3,0,356846,317914,37855,88220,0
198996,39,6,-1,-2,42565,387529,42043,17135,0
264988,35,0,2,6,252590,211397,36425,79372,0
119876,47,1,2,-2,262339,311724,31469,85911,0
206201,59,4,5,6,170778,266858,39957,17483,0
260927,53,4,8,1,332033,275402,74757,69997,0
486055,31,0,2,7,170145,15566,29842,2375,0
174841,65,6,6,4,-5215,325881,21693,31068,0
316063,50,5,6,7,247484,190921,29655,14118,0
448716,60,3,-2,7,256789,50991,86845,10808,1
196131,69,1,5,4,387994,145877,72586,45064,0
271420,36,-2,0,1,201650,27729,38674,88579,0
47941,62,4,-1,8,373273,147988,26675,61410,0
227322,48,-2,8,1,299039,371860,72042,64883,0
177157,37,6,7,3,158332,325903,91472,77712,0
399288,38,7,1,0,-862,121193,38987,60433,0
92152,53,-1,2,-1,135019,267864,76218,78607,0
17345,45,5,6,7,27379,377896,5458,64687,0
498161,52,2,3,5,219445,285180,21070,92486,1
448744,59,-2,1,-2,368187,200540,72554,85408,1
225002,59,5,6,7,327407,104814,75935,80551,0
89946,57,2,6,3,340852,142257,5701,66497,1
234090,29,8,-1,-2,2004,9476,55406,34173,0
142841,23,3,6,-2,30320,32428,82165,90393,0
82746,21,7,-2,7,311967,85707,31275,58206,1
268245,21,5,5,7,263134,267358,72747,22899,1
414777,57,1,6,0,20823,332868,92690,78657,0
356228,42,-1,1,6,212471,229504,86144,91439,0
360404,23,0,0,1,132538,138220,17239,40187,0
263856,61,-2,0,0,225990,281877,71520,35499,0
170381,69,6,3,3,205994,147699,48629,42019,1
396060,49,-2,1,6,321568,79943,76583,76138,0
45903,22,5,8,4,95787,9395,40443,42304,0
487432,50,3,-1,4,382335,149729,4219,91858,0
314422,22,-2,5,1,208831,3902,68861,11447,0
385396,43,6,0,-1,282804,368479,57135,73817,0
401337,42,3,-1,1,71964,182777,71852,78920,0
66680,65,6,3,6,176414,292535,40130,46397,0
52320,28,7,2,2,11853,114637,50631,90924,0
10015,39,6,4,0,-6056,86566,81936,27680,0
467775,66,-1,-1,8,129376,64689,85552,61349,0
61524,33,1,4,1,310546,230053,30748,7767,0
395941,63,5,5,5,278500,52666,62303,21799,1
454049,63,2,2,-1,57777,286198,31181,78533,0
71272,58,0,-1,7,152676,334713,99094,52300,1
448846,57,6,6,0,170735,185893,33905,24079,1
486330,25,4,-2,6,149108,381022,24131,66708,0
50387,37,6,7,5,169464,86540,5477,6968,0
176804,63,7,1,-1,393853,154284,56104,1864,0
227364,46,0,4,4,343582,232598,53181,70116,0
495777,30,6,1,4,254591,59635,96375,21867,0
462115,56,4,1,6,249972,96773,65800,96177,1
259084,25,2,2,5,151109,49761,1033,43804,0
115072,42,8,7,5,356829,297661,33477,68916,0
407111,31,-1,8,1,246045,374133,82183,39304,1
360882,46,7,-2,4,10047,255347,64560,26674,0
321921,23,2,5,7,128363,387116,73688,64542,0
470374,48,5,3,3,290209,131430,90308,70409,0
447973,61,7,6,1,215819,26662,20133,78515,0
277913,39,3,6,7,251884,158055,20114,12173,0
177022,46,6,0,4,291722,83002,80498,95724,0
310677,45,-2,-1,7,329578,316679,45431,27371,0
295950,68,0,2,5,57449,170927,29662,52855,0
408731,62,5,2,3,19195,123188,12004,20713,0
359825,31,5,7,1,380189,256642,70082,90540,0
257940,48,2,6,1,37197,46985,88426,86119,0
107247,60,8,5,7,344280,82996,32669,54093,1
43734,50,8,8,-1,122458,356210,77779,21114,0
120599,37,0,5,0,74871,121746,69001,84817,0
384032,27,7,7,3,249242,87776,44192,71033,0
240156,63,8,6,7,161740,53107,60051,28441,1
304819,44,7,1,3,290579,253865,43809,96816,0
325097,57,7,3,3,354814,390862,77591,12250,1
401011,58,-2,-1,5,391442,258204,41771,3449,1
275334,21,-2,5,8,345836,332444,52914,97255,0
495357,21,3,6,-2,318670,94560,46933,9762,0
22809,40,8,3,-1,291317,219442,79263,46734,0
134954,45,-1,6,6,194906,157389,95311,48599,1
308517,55,6,4,1,81600,277106,49057,98616,0
47384,31,0,8,4,155754,217486,75160,77605,0
189374,63,8,5,1,210474,116989,42762,84100,1
114273,53,1,-1,-2,326071,113201,33760,89271,0
315866,27,-2,4,7,335126,152167,31498,7649,0
392947,60,1,5,6,210613,301334,87057,82841,0
211587,24,4,7,6,90915,138603,30124,36308,0
213156,65,1,8,-1,336477,79534,99229,57197,0
200091,62,8,-1,2,326789,-4327,46744,77209,0
178733,57,4,2,-2,398628,181565,26445,94184,0
191678,51,2,-2,4,252187,120576,9414,66819,0
340613,34,2,5,8,33127,152694,69821,61240,0
422707,55,1,3,4,80852,255318,12406,38644,0
369014,41,-1,8,6,263355,16697,3319,25007,0
491916,60,-1,1,4,389946,24235,46513,40069,0
408944,49,1,4,2,274747,272468,82952,10881,0
283006,36,7,7,2,336891,171178,22522,45082,1
88062,51,4,7,3,304387,6514,12080,99875,0
491946,59,5,3,3,325350,73097,79521,38325,0
272901,37,3,4,5,11218,141986,54087,68801,0
144918,26,8,-1,0,106872,6848,52399,50899,0
294965,63,0,1,-2,164370,284691,52345,32101,0
284370,35,6,8,4,244309,244972,20679,70267,0
266960,61,5,5,7,343268,381829,55444,48395,0
475148,54,0,2,6,36885,310666,44333,52295,1
488646,55,8,5,6,163664,38798,74225,29421,0
85675,28,3,5,-1,141638,122066,23736,14148,0
206594,22,-2,8,5,299412,160067,85532,18909,1
225155,61,0,3,0,379017,152275,47886,25475,0
378742,63,4,7,2,121351,121411,23829,11750,0
229393,35,5,-2,8,113734,197346,78802,75461,1
129246,55,1,4,-1,267054,320910,94777,71512,1
38930,37,3,4,6,279884,107830,40526,63677,0
206979,61,7,3,6,116810,67529,44621,98291,0
336459,32,-1,8,5,259817,170138,94642,30952,1
459830,68,6,5,2,151787,179330,43610,31047,0
483048,51,4,3,2,53449,158265,34714,99329,0
145724,68,-2,5,8,37514,104728,30901,64309,0
65609,46,8,-2,3,83492,187420,75689,43557,0
333827,36,-2,7,5,131361,45872,76488,76261,0
483146,52,2,8,4,258625,263572,13898,37330,0
319001,28,1,-1,2,195065,289947,28684,61029,0
236971,66,4,-2,-1,186227,100305,81088,93484,0
354159,67,-2,4,7,350191,279483,56037,52362,0
423523,26,1,-2,7,82511,71676,20874,89162,0
454162,55,6,2,-2,344567,222159,71549,15038,0
25169,33,8,8,3,363494,231384,87853,16697,0
306699,60,8,0,2,314392,216935,40803,85213,0
321560,49,5,7,4,79046,78777,20568,28116,0
331335,44,-2,-1,6,379491,49449,75574,84893,0
64078,67,4,1,3,202055,379750,63605,64135,0
361707,35,8,-2,1,177162,211457,52705,68183,0
394890,36,6,7,-1,17803,222038,53264,22306,1
355165,62,1,-2,8,57724,352724,40276,98987,0
362621,34,0,2,-1,220476,332891,41861,81383,1
441326,30,6,8,5,216265,332943,70015,38375,0
260100,57,-1,4,4,253539,363516,22842,16306,0
160250,62,5,-2,6,89381,282251,33156,35785,0
154539,27,6,1,-2,338559,354331,59648,39202,0
409588,44,2,4,7,14973,21606,97019,73760,0
270298,27,1,-1,1,113172,116364,54088,39285,0
318307,52,0,-1,6,66989,121016,97789,73460,1
440037,57,4,6,7,219132,366753,28469,31381,0
421346,40,2,8,-1,1281,257687,70365,95755,1
320250,43,4,7,1,164267,316417,98698,96759,0
425660,55,1,5,-1,250742,187155,99935,54492,1
189194,24,7,4,5,132815,266983,28088,69389,1
378709,45,1,4,4,396911,231078,18892,91791,0
87015,58,7,7,1,28601,171045,30869,2718,0
316208,43,8,1,3,109142,-6080,96825,86222,0
188371,46,0,0,4,57642,279044,76212,3642,0
82894,61,8,0,7,79311,273548,97003,10898,0
178393,51,5,8,6,378230,274704,86435,37452,1
354120,50,2,1,-1,288272,391632,19520,47687,0
61408,42,6,7,0,223774,59354,86162,71474,0
80017,56,0,-1,3,94746,35023,77836,87944,0
283363,21,2,3,2,63575,287672,87633,94344,1
265669,27,-2,3,7,243520,253094,18114,65739,1
131943,63,8,1,2,139792,148815,70943,93986,0
436855,28,-1,-1,6,219254,289419,17241,53810,0
67993,41,7,8,6,211915,242100,96189,82562,0
94358,57,6,3,-2,12350,25569,36919,11414,0
369282,24,0,3,2,109876,364318,93355,11400,0
111894,37,7,5,6,178492,-2591,61592,90990,1
328774,62,-1,7,6,350009,233885,42013,94598,1
92666,50,7,0,7,339061,104940,50622,30032,0
425763,46,-1,1,0,135129,149937,46768,44838,0
100744,58,5,1,5,6158,81267,8144,58515,1
171679,42,2,7,1,147664,197524,19658,39210,0
96366,26,-1,2,7,282457,23282,88145,6610,1
58447,59,-1,2,2,288991,-8176,58659,71150,0
460689,30,2,4,6,296070,57961,66734,77616,0
384345,24,1,-1,7,104847,167315,77277,50051,0
58777,21,8,-2,5,-3426,78827,10204,25490,0
423090,55,0,-1,-2,79748,327288,69732,556,0
229686,46,6,3,4,87977,51318,72799,88235,0
265139,69,0,5,8,114164,112643,22551,5115,0
25668,25,-2,6,-2,131225,305848,41121,46661,0
428032,65,1,1,6,193130,225369,2059,2556,0
224183,63,-1,8,-2,305436,154459,493,20597,0
379359,58,4,6,1,168303,224093,37211,24808,0
292986,63,3,2,-1,310708,251124,68963,86876,0
133662,28,2,7,8,183537,32090,67614,32116,0
446571,61,5,3,-2,136547,248512,61853,63541,0
486467,67,4,5,4,4293,67129,28073,9267,0
177605,21,1,8,8,145107,145459,12973,85749,0
376991,54,-1,7,0,275172,47095,30035,4342,0
179631,68,0,2,5,74505,205925,24975,1865,1
45135,21,-2,2,2,93541,174443,75620,60,1
127952,33,8,5,5,321368,200917,8980,91125,0
166647,59,1,-2,5,359963,335619,86613,78567,0
391379,67,2,6,6,128344,395038,86339,20876,1
261514,63,6,8,1,377798,240612,22303,86020,0
418873,29,1,0,3,276499,226655,32181,27846,1
218434,39,2,1,-2,328177,265566,20152,95701,0
486813,41,7,3,6,77266,208148,61627,81715,0
129654,23,-2,7,-1,120023,262481,60862,57991,0
174404,52,-2,1,4,222569,316350,25544,84562,0
263608,57,0,3,1,58616,19645,35263,74690,0
429876,57,7,6,7,191457,152431,17464,99818,0
286016,54,4,-1,8,303378,81537,19670,17635,0
484112,52,4,4,2,68550,-9822,77317,41589,0
186561,48,8,1,3,77880,280384,611,81129,0
66690,53,7,-2,-1,27372,364272,37151,93118,0
451210,35,4,8,7,72322,30754,64034,68825,1
245020,23,8,4,8,213059,140368,88609,61564,0
203652,65,-1,5,7,255885,323487,78959,33854,0
16820,59,0,2,6,355125,199304,84645,94102,0
324900,35,8,8,3,342258,358594,8487,60459,0
63276,42,1,0,6,24860,38120,79901,35292,0
238024,55,1,6,3,60209,68131,5638,60431,0
445716,28,4,4,4,128897,373086,95364,93596,0
241979,45,7,1,0,235343,328606,32655,28332,0
168829,50,7,5,-2,30127,41554,35487,71211,0
34003,51,8,6,-1,229860,1196,61141,10294,0
308374,56,1,5,4,293810,164477,40605,57766,0
239164,52,2,8,8,183298,125565,19951,52153,0
278448,53,0,-2,7,153733,160822,94299,49990,1
270609,56,3,5,-2,360204,97600,60578,28564,0
207478,63,4,5,1,273014,362607,24499,73407,1
381557,47,-2,8,8,375162,23751,42115,72449,0
480173,47,8,1,8,156082,61081,54485,20803,0
421906,55,0,3,1,337219,135667,75737,69874,0
39870,40,2,3,5,289143,281129,17679,53402,0
64555,67,-1,3,1,4778,131049,82770,46224,0
349323,69,7,-2,0,-8496,25754,2017,35297,0
250904,40,3,7,1,312962,140986,29019,37661,1
431219,38,3,6,1,174684,184215,99140,60260,0
87225,60,3,0,4,320883,307566,98401,2428,0
131822,51,6,-1,1,789,11864,38542,17493,0
246240,57,6,8,2,282182,282293,31195,64013,0
357548,27,-1,-2,6,265355,61483,57905,58920,1
458540,64,0,3,-1,116313,226851,52088,60010,0
18512,28,7,7,7,356628,320151,46045,68616,0
408471,29,-2,8,6,323290,71102,38029,30743,0
363548,41,7,7,8,159094,118501,73726,68190,0
259863,66,1,5,2,130969,6216,17285,2665,1
196493,69,6,-2,-1,60677,184658,64321,59540,0
145565,64,6,-1,6,246038,157100,22737,78841,0
477060,57,7,5,3,308935,294794,7779,44746,0
489278,69,3,-1,-2,61121,85449,74353,84195,1
495857,64,8,0,6,56739,361212,24696,78850,0
249292,37,4,7,8,123098,85312,92920,23885,0
309738,56,3,2,5,104203,223054,92379,17527,0
394308,27,-1,-2,4,225591,57748,51913,46487,1
154401,40,3,-2,3,83914,9744,3212,68965,0
13681,61,5,-1,6,252915,99823,53697,80526,0
51713,31,-2,-2,2,145290,180445,8250,32709,0
236577,67,7,1,7,40766,297612,34513,99740,0
325143,30,6,-1,5,35991,325917,89591,38532,1
159967,46,6,5,0,294037,95575,7698,87049,0
423532,59,4,6,7,23022,63363,38507,7883,0
251131,24,3,1,0,294067,202840,13256,28312,0
98114,40,1,-1,1,45239,106009,30085,89128,1
441613,32,-2,-1,-1,261941,262372,51069,81551,0
239602,66,0,1,0,275099,283020,40692,12382,0
317300,57,1,7,3,309700,89572,9992,37810,0
285429,25,8,2,4,187574,151960,14090,8458,1
483126,57,-2,4,6,224726,63568,15736,87965,0
490187,31,-2,7,8,135317,284985,50083,23226,0
394132,60,6,4,7,115552,85348,85258,70549,0
485595,51,2,5,8,172800,247120,6964,28530,0
317919,35,3,1,4,363152,335390,83163,19257,0
220126,27,6,7,1,215392,23507,28476,33111,0
355796,40,-2,2,1,59585,356853,26931,88756,0
361931,61,7,2,4,210808,155988,50158,7600,0
163885,41,3,-2,7,350843,104773,84030,30181,0
240876,32,7,3,1,115737,27818,53093,89700,0
412290,65,2,6,2,317517,40110,535,26180,0
68791,32,3,5,0,178100,366019,4995,18913,0
218222,50,6,8,1,20945,330163,71534,29963,0
11515,42,3,3,-1,250543,300950,72021,26870,1
80864,51,8,0,-1,257720,295787,84511,6989,0
51800,66,-1,8,2,167761,367557,28247,5517,0
319815,35,2,1,3,160149,232019,69049,15494,0
10432,43,-2,7,2,156909,282594,42260,4253,1
396369,56,2,7,6,282704,34831,58825,98188,0
361549,49,-1,1,5,78946,305306,9267,36923,0
307921,31,7,5,1,167487,152807,24719,48567,0
249173,62,1,4,0,312159,36701,31060,82271,0
252037,54,1,3,2,48358,257863,91108,55762,0
296243,59,2,5,8,228375,164707,49444,46003,0
480819,57,-2,5,1,55029,6088,27696,40245,0
494792,32,3,-2,7,10337,157474,14186,60928,1
266356,42,1,-1,-2,8250,161937,22315,97577,0
457489,47,1,6,-2,71712,151607,79649,16026,0
120268,40,0,-2,6,73505,278094,22188,38034,0
208842,34,1,7,4,-3218,125757,7745,4251,0
181829,30,2,4,1,130828,229521,51432,51637,0
31536,54,2,5,7,62153,221886,79350,25287,0
168571,29,1,7,8,318395,105434,61483,59652,0
378664,22,6,7,-1,349402,116462,79716,13673,0
155780,42,5,1,2,316978,128852,14360,48423,1
114195,56,2,0,-1,196640,211794,95542,55477,0
91121,26,1,2,8,396323,30512,73066,34424,0
263978,35,-1,4,5,160721,210524,8165,93556,0
130270,31,7,5,1,16938,391342,59190,52741,0
254809,31,5,5,-2,322900,64869,86208,52701,0
165958,63,3,6,1,299040,-1507,93533,53182,0
163520,21,2,4,-1,366617,273915,15609,18170,1
67042,47,-1,8,5,20325,134674,42643,7756,0
37371,27,2,6,6,341290,105708,87376,86544,0
446142,66,5,6,7,140023,14300,38228,48941,0
372958,29,-1,0,2,260525,300143,36223,68588,0
466437,30,-1,4,-1,-9578,149,69193,11898,1
220255,62,3,0,6,273155,121888,94823,11121,0
475636,66,-1,5,2,37131,321326,34632,67715,0
360340,68,-1,0,6,262481,61398,78822,64094,0
383555,62,6,3,2,201616,291856,24596,57855,0
431984,51,7,-2,4,118206,4204,84544,95644,1
93860,50,-2,7,-2,118138,396649,70339,88246,0
490534,26,-2,3,1,380,156990,8027,68174,0
381931,46,5,-2,3,186028,39367,29776,30654,0
137343,64,5,2,-1,391280,16587,99101,46207,0
77261,64,6,7,-1,329271,139529,6908,45936,0
367489,48,-1,-1,4,69651,332769,86851,75369,0
69946,35,0,8,5,178856,3888,45501,49647,0
285000,44,0,3,2,238276,250034,57888,42033,1
300706,57,-2,5,8,386820,135376,98243,86042,0
414282,63,2,3,7,293304,17982,39097,57026,0
100410,45,1,-1,-2,196464,219253,11693,87080,0
173394,66,4,0,6,115612,109191,83003,75070,0
196168,31,-1,0,7,177579,187930,5299,29396,0
355607,48,2,4,1,78786,174225,89802,85055,0
33555,62,8,5,4,258858,14055,94528,6111,0
307908,45,4,6,5,80183,386095,92442,86586,0
44911,41,2,2,2,146482,89847,13765,48120,1
293080,56,8,0,1,135957,64464,13343,63693,0
205161,38,4,4,1,28123,282081,73800,93240,1
300690,67,4,0,4,203880,270270,1544,82240,0
225618,66,0,7,4,39613,214555,3078,15171,0
284548,56,5,1,8,382791,219082,26091,88958,1
47310,21,8,6,-2,273407,310373,18761,57843,0
230972,30,7,7,0,204090,295112,546,17697,0
426387,48,-1,-1,-2,139997,282708,85291,88428,0
468818,47,5,8,2,270450,159648,22565,55626,1
338147,54,6,8,-2,122929,8694,10496,86888,0
92989,37,4,1,0,335549,324970,14334,5835,1
358742,43,7,0,6,282149,117105,38693,95667,0
218281,63,1,7,0,84808,180266,87462,50290,0
318213,24,1,3,4,69174,155987,2493,21095,0
90974,67,-2,3,-1,93935,220211,90685,10955,1
313387,41,1,2,7,187895,107398,51351,28237,0
205630,37,0,2,-2,68966,16169,4041,44877,0
329849,50,-2,5,6,116050,185520,43023,99613,0
452252,22,0,-2,2,184146,350973,9626,67682,0
32205,54,2,0,6,286469,297794,87809,43078,0
53585,36,4,8,7,275218,79575,43064,27915,1
270737,43,1,1,3,108169,350368,75412,52527,0
445697,56,6,5,0,89604,103442,15369,15474,0
80474,64,1,0,-1,163753,182309,6748,38416,0
420925,33,0,-2,1,30665,141780,59669,69862,0
28226,32,1,6,2,308860,257438,97331,44220,0
330589,27,2,-1,8,81321,103365,67688,12885,0
138019,40,4,-1,-1,86187,270147,59079,32561,0
261435,57,7,3,3,381081,271038,13044,16657,0
172818,51,4,-2,4,397332,316643,79203,2638,0
41280,51,5,6,0,35098,104090,33875,6889,0
25305,66,-2,7,4,122401,115490,48410,54391,0
11881,21,-2,2,5,187819,383298,21921,34022,1
411752,51,3,6,5,220768,31735,53500,32104,0
142871,25,1,-1,5,92865,209373,29720,32318,0
312292,43,3,-2,0,349993,79539,37741,30415,0
